country,year,rgdpe,rgdpo,pop,emp,hc,ccon,cda,cgdpo,cn,ck,ctfp,cwtfp,csh_c,csh_g,csh_r,Country Code,Region,Income Group,gdp_g,gdppc,rel_emp,gdppc_log
BRA,1977,654679.625,637973.0625,112.42539199999999,43.251895904541016,1.4679487943649292,482652.21875,633234.4375,617498.8125,1357894.5,0.04487953707575798,0.8120561838150024,0.8235684633255005,0.6892063021659851,0.09241820126771927,3.9151803056938566e-16,BRA,Latin America & Caribbean,Upper middle income,4.93432806978961,5823.23631124186,0.3847164340288982,8.669611453401082
BRA,1978,674926.25,663618.375,115.12115299999999,44.65151596069336,1.4724645614624023,500547.78125,654955.9375,641876.8125,1433018.875,0.04608694836497307,0.8039677739143372,0.812053382396698,0.7014680504798889,0.07835102826356888,0.0,BRA,Latin America & Caribbean,Upper middle income,4.96989768924738,5862.747483079847,0.3878654339111194,8.676373626461366
BRA,1979,714687.8125,709012.1875,117.878411,43.83112335205078,1.476994276046753,542509.875,700103.8125,684853.5,1525871.75,0.04767099395394325,0.8451513648033142,0.8601987361907959,0.7235487103462219,0.0686059445142746,4.608294602803653e-06,BRA,Latin America & Caribbean,Upper middle income,6.7595601220408,6062.92370619078,0.37183334064497003,8.709947422484522
BRA,1980,720699.4375,709313.5,120.694009,43.31060028076172,1.4815378189086914,577715.0,754827.25,687080.0625,1654244.875,0.04942798241972923,0.8330938816070557,0.9214282035827637,0.7764607667922974,0.06436555087566376,-0.08256881684064865,BRA,Latin America & Caribbean,Upper middle income,9.19999999999976,5971.294213120388,0.35884631424217356,8.694718969009251
BRA,1981,730142.9375,735147.9375,123.57032699999999,45.12234878540039,1.5079419612884521,547490.875,706777.375,711346.1875,1780763.0,0.051713090389966965,0.8086053729057312,0.8058531284332275,0.7066018581390381,0.06305277347564697,1.3032083643496162e-16,BRA,Latin America & Caribbean,Upper middle income,-4.24999999999956,5908.7238435486215,0.3651552106469735,8.684185155365872
BRA,1982,749383.6875,752342.6875,126.498314,47.56423568725586,1.5348166227340698,574223.5625,727717.25,730612.6875,1903602.75,0.05431719124317169,0.7901941537857056,0.7847015261650085,0.7179402112960815,0.06800775229930878,-1.1899705148646589e-16,BRA,Latin America & Caribbean,Upper middle income,0.829999999999529,5924.060675622918,0.3760068745837661,8.686777417675366
BRA,1983,735680.0,736500.75,129.448819,48.10080337524414,1.562170147895813,567582.8125,697691.625,716090.375,1994713.375,0.056316353380680084,0.734717607498169,0.7049496173858643,0.7209028601646423,0.0717105120420456,-1.6901758956983353e-16,BRA,Latin America & Caribbean,Upper middle income,-2.92999999999996,5683.172744897735,0.37158163161955265,8.64526493761462
BRA,1984,776807.625,763958.375,132.383568,49.82992935180664,1.5900112390518188,581715.125,713793.625,740773.0,2100100.0,0.056686483323574066,0.710604190826416,0.6645970940589905,0.7082868218421936,0.0769943967461586,-0.00714285671710968,BRA,Latin America & Caribbean,Upper middle income,5.39999999999988,5867.855329295853,0.37640569826465653,8.67724448478306
BRA,1985,818024.5625,803910.0,135.27408,53.52490234375,1.6183485984802246,604115.75,751731.75,781452.5625,2234206.0,0.05848231166601181,0.6885666847229004,0.64055997133255,0.6915825605392456,0.08148514479398727,0.001988071482628584,BRA,Latin America & Caribbean,Upper middle income,7.85000000000042,6047.164116732489,0.3956774449602614,8.707344700095513
BRA,1986,923523.0625,918830.5625,138.108912,55.01771926879883,1.638026475906372,688645.0,872743.8125,889044.8125,2416278.0,0.06154719740152359,0.7296825051307678,0.6926188468933105,0.6873252987861633,0.08726444095373154,0.000750750710722059,BRA,Latin America & Caribbean,Upper middle income,7.48999999999982,6686.91867256184,0.3983647287642004,8.807908459958462
BRA,1987,955676.0,949521.3125,140.891602,56.9767951965332,1.657943844795227,708843.6875,894712.625,915525.0,2607105.75,0.06345720589160919,0.7089939117431641,0.6723119616508484,0.6800464391708374,0.09420188516378403,0.0,BRA,Latin America & Caribbean,Upper middle income,3.52999999999983,6783.058652424152,0.40440164202642254,8.822183407882623
BRA,1988,972016.6875,956651.8125,143.627503,58.94419860839844,1.6781032085418701,711620.8125,892253.0,923198.8125,2805164.5,0.06571998447179794,0.6702767610549927,0.634060800075531,0.6696230173110962,0.10119777917861938,0.0,BRA,Latin America & Caribbean,Upper middle income,-0.059999999999917,6767.622267303499,0.41039631948762934,8.819905088159905
BRA,1989,979145.5625,978164.5,146.328304,60.16452407836914,1.6985077857971191,734154.6875,917981.6875,943239.5,3025100.25,0.06853315234184265,0.6537631154060364,0.6271734237670898,0.6491439342498779,0.1291893720626831,-2.1715998173021944e-06,BRA,Latin America & Caribbean,Upper middle income,3.16000000000032,6691.429721621047,0.41116122058224047,8.808582840546746
BRA,1990,947247.75,954572.0,149.003223,61.63193130493164,1.7166913747787476,764577.25,907778.125,923620.5,3226204.5,0.07133350521326065,0.6074186563491821,0.5896580815315247,0.7000265717506409,0.12777796387672424,0.001414262456819415,BRA,Latin America & Caribbean,Upper middle income,-4.35000000000022,6357.229937234311,0.4136281757135659,8.757348016997115
BRA,1991,1034095.3125,1041851.125,151.648011,61.448883056640625,1.7446271181106567,830213.6875,1006358.4375,1007007.6875,3449385.25,0.07464009523391724,0.6418357491493225,0.6391140222549438,0.6929389238357544,0.1314973384141922,-0.004057375714182854,BRA,Latin America & Caribbean,Upper middle income,1.0321895854696,6819.049624726038,0.40520731298375307,8.827475389914035
BRA,1992,1069874.125,1071128.5,154.25938,61.269615173339844,1.7730175256729126,853927.75,1024572.5625,1038976.875,3672541.25,0.07815124839544296,0.6222975254058838,0.6098650097846985,0.6656869649887085,0.1562059372663498,-0.0037708478048443794,BRA,Latin America & Caribbean,Upper middle income,-0.544072051030298,6935.553124873185,0.3971856698331074,8.84441608802163
BRA,1993,1151344.875,1155152.375,156.849078,61.982177734375,1.8018697500228882,923435.625,1112313.125,1118015.5,3916833.25,0.0816609188914299,0.6408637762069702,0.6290091872215271,0.6458099484443665,0.1801496297121048,-0.002930078422650695,BRA,Latin America & Caribbean,Upper middle income,4.92469000463774,7340.463136162012,0.3951708134004779,8.90115721718775
BRA,1994,1292395.0,1300092.75,159.432716,62.45842361450195,1.8311915397644043,1038128.375,1255179.5,1256092.625,4190950.75,0.0846710056066513,0.6855370998382568,0.6754567623138428,0.6178358197212219,0.20863856375217438,-0.0016396885039284825,BRA,Latin America & Caribbean,Upper middle income,5.8528703643893,8106.20951850309,0.39175412162270357,9.000385654189905
BRA,1995,1506588.625,1513901.75,162.019896,62.93206024169922,1.8609905242919922,1221447.625,1492051.5,1459246.5,4471745.5,0.08973792940378189,0.7598766088485718,0.7675378918647766,0.5830448865890503,0.25399506092071533,-0.003296490292996168,BRA,Latin America & Caribbean,Upper middle income,4.2237936336472,9298.787755054478,0.38842180371291696,9.137639321726315
BRA,1996,1804818.125,1817952.625,164.614688,61.78388977050781,1.8964483737945557,1484202.125,1775031.25,1735859.0,4711221.0,0.09185398370027542,0.8720965385437012,0.880550742149353,0.5096821188926697,0.3453424274921417,-0.0026830611750483513,BRA,Latin America & Caribbean,Upper middle income,2.20886405051482,10963.894819640882,0.3753242831557522,9.302362864129751
BRA,1997,1754102.375,1761591.875,167.20904,62.79587173461914,1.9325817823410034,1421062.75,1744988.0,1696771.25,4934583.0,0.09263736009597778,0.809127926826477,0.8217695355415344,0.5360783934593201,0.3014315366744995,-0.0026456601917743683,BRA,Latin America & Caribbean,Upper middle income,3.39484598531597,10490.475724279024,0.37555309051842617,9.258223050626972
BRA,1998,1687247.75,1687990.125,169.78525,62.611366271972656,1.969403862953186,1355031.75,1674178.25,1632463.5,5128280.5,0.09269071370363235,0.7426450252532959,0.7478039264678955,0.5519028306007385,0.2781504988670349,-0.0022006225772202015,BRA,Latin America & Caribbean,Upper middle income,0.338097901952338,9937.540216243755,0.36876799528800447,9.20407480587201
BRA,1999,1617850.375,1630691.75,172.31867499999998,65.88960266113281,2.006927251815796,1317287.625,1603728.75,1585556.625,5250306.5,0.09131568670272827,0.6808180212974548,0.6694152355194092,0.5739957094192505,0.2568088471889496,-0.0006229447317309678,BRA,Latin America & Caribbean,Upper middle income,0.467937566679467,9388.711786461916,0.3823706435830755,9.14726337285075
BRA,2000,1640023.875,1653572.375,174.79034,68.13045501708984,2.045165777206421,1313859.375,1642064.0,1614590.25,5364543.0,0.0884234681725502,0.6553050875663757,0.6410841345787048,0.5876399874687195,0.22610171139240265,-0.0017652311362326145,BRA,Latin America & Caribbean,Upper middle income,4.38794944364869,9382.806137913572,0.3897838691605603,9.146634159084769
BRA,2001,1630182.5,1645849.75,177.196054,68.45639038085938,2.0859029293060303,1303463.0,1633558.5,1612885.375,5504505.0,0.08778233081102371,0.6385009288787842,0.620553731918335,0.5963265299797058,0.21182949841022491,-0.00020754782599397004,BRA,Latin America & Caribbean,Upper middle income,1.3898964044581,9199.880376568657,0.38633134788012474,9.126945760405713
BRA,2002,1656122.375,1657569.0,179.53752,71.25364685058594,2.1274518966674805,1313879.25,1618859.875,1630036.25,5643939.5,0.08882147073745728,0.6147318482398987,0.5812697410583496,0.6053548455238342,0.20068813860416412,0.00010487461258890107,BRA,Latin America & Caribbean,Upper middle income,3.05346185683619,9224.380369072715,0.396873293396199,9.129605297988608
BRA,2003,1656086.25,1651363.0,181.809246,72.30458068847656,2.169828176498413,1298225.625,1601258.0,1624931.25,5813930.0,0.08992215245962143,0.5876482129096985,0.5497244000434875,0.6059316992759705,0.19301016628742218,5.813719781144755e-07,BRA,Latin America & Caribbean,Upper middle income,1.14082899877101,9108.92205119205,0.39769473928997295,9.117009657368428
BRA,2004,1749108.25,1738794.25,184.00648099999998,76.1592788696289,2.2130486965179443,1339224.375,1673580.375,1711796.375,6045819.5,0.09147843718528748,0.5795345902442932,0.5348008275032043,0.6012336611747742,0.18111665546894073,0.0,BRA,Latin America & Caribbean,Upper middle income,5.75996463685998,9505.688280620943,0.413894545755858,9.159645664780719
BRA,2005,1788628.125,1802951.5,186.127103,78.41477966308594,2.2571301460266113,1407468.125,1741212.125,1790385.875,6341005.5,0.094694122672081,0.5759963393211365,0.5196319818496704,0.6155595183372498,0.17056605219841003,4.607605529755032e-13,BRA,Latin America & Caribbean,Upper middle income,3.20213206216255,9609.713449416338,0.4212969438582297,9.170529683561016
BRA,2006,1953281.125,1967472.0,188.16735599999998,80.87911987304688,2.2988085746765137,1524564.125,1905251.625,1952655.375,6865377.0,0.10054966807365417,0.5884572267532349,0.5365296602249146,0.6082403659820557,0.17252418398857117,1.1598540794466317e-07,BRA,Latin America & Caribbean,Upper middle income,3.96198870899485,10380.552538560409,0.42982545746695233,9.24768938637834
BRA,2007,2172209.0,2191638.75,190.13044299999999,81.3537826538086,2.3412563800811768,1680408.375,2144850.75,2170465.25,7804774.5,0.11166069656610489,0.6109776496887207,0.5700969696044922,0.6004754900932312,0.1737402230501175,1.1159399093685352e-07,BRA,Latin America & Caribbean,Upper middle income,6.06987060733128,11424.835316877688,0.427884043029388,9.343544801380855
BRA,2008,2407307.75,2439878.75,192.030362,82.75995635986328,2.384488344192505,1853657.875,2429311.0,2421307.75,9228336.0,0.1307123601436615,0.6204279065132141,0.5918391346931458,0.5944509506225586,0.17110969126224518,-9.269076173268331e-09,BRA,Latin America & Caribbean,Upper middle income,5.09419544811998,12536.078799872283,0.43097328723393896,9.43636606990253
BRA,2009,2515581.75,2531593.25,193.886508,83.15142822265625,2.428518533706665,2002759.25,2531987.5,2519892.0,10984343.0,0.15620368719100952,0.5889790058135986,0.5751252770423889,0.6121990084648132,0.18258081376552582,1.6387744494750223e-08,BRA,Latin America & Caribbean,Upper middle income,-0.12581200299141,12974.506457148633,0.4288665007193603,9.470741669325935
BRA,2010,2917003.5,2938155.5,195.71363499999998,86.35382843017578,2.4733617305755615,2220346.5,2959482.25,2920199.0,12942057.0,0.18459740281105042,0.602466881275177,0.5888211727142334,0.5814777612686157,0.1788630485534668,-1.2867207033195882e-06,BRA,Latin America & Caribbean,Upper middle income,7.52822581812151,14904.446999821961,0.44122540787807546,9.609414903768199
BRA,2011,3248795.0,3280995.75,197.514536,88.6289291381836,2.5608959197998047,2437451.25,3300180.0,3266644.0,14173476.0,0.20023378729820251,0.6224449872970581,0.6034060120582581,0.5644513964653015,0.1817123293876648,-2.2849924619094963e-07,BRA,Latin America & Caribbean,Upper middle income,3.97442307944702,16448.38433562176,0.44872104571677496,9.707982534690416
BRA,2012,3240025.75,3271619.0,199.287299,89.50627136230469,2.6218743324279785,2488860.25,3308481.5,3251117.75,14178964.0,0.196060910820961,0.6075080633163452,0.5940138697624207,0.6066783666610718,0.15886147320270538,-2.0769468278558634e-07,BRA,Latin America & Caribbean,Upper middle income,1.92117598509462,16258.06444393629,0.4491318403703424,9.696344338127933
BRA,2013,3294728.5,3306056.0,201.035912,91.148193359375,2.684304714202881,2556836.75,3372772.25,3272021.25,14193204.0,0.19200682640075684,0.6003081798553467,0.5987787246704102,0.6169625520706177,0.16446171700954437,-5.626808956549212e-07,BRA,Latin America & Caribbean,Upper middle income,3.0048226702888,16388.75595520466,0.4533925926596388,9.704350766185044
BRA,2014,3281999.0,3297538.25,202.763739,92.83358764648438,2.7482216358184814,2615281.5,3370593.75,3264409.75,14292413.0,0.18911077082157135,0.5829318761825562,0.5812110900878906,0.6338599920272827,0.1672898381948471,3.4608342502906453e-07,BRA,Latin America & Caribbean,Upper middle income,0.503955740273241,16186.321164653607,0.45784117073558395,9.691921791984928
BRA,2015,3082948.0,3082939.0,204.471769,92.44722747802734,2.8136603832244873,2508924.5,3107361.25,3068602.5,13952505.0,0.1833161562681198,0.5424357652664185,0.5296000242233276,0.6415077447891235,0.17610366642475128,1.2919159593248382e-16,BRA,Latin America & Caribbean,Upper middle income,-3.54576339347278,15077.621791397522,0.4521270976925296,9.620966922984278
BRA,2016,2939545.5,2931514.0,206.163053,90.62647247314453,2.880657434463501,2418792.5,2913414.25,2918882.0,13505046.0,0.1745351105928421,0.523141622543335,0.5044422149658203,0.6424235701560974,0.18624727427959442,0.0,BRA,Latin America & Caribbean,Upper middle income,-3.2759169063211,14258.35258658107,0.4395863912295892,9.56509816040682
BRA,2017,2970570.75,2968825.5,207.833823,90.50138854980469,2.9492499828338623,2445436.0,2949229.0,2968825.5,13467872.0,0.17089124023914337,0.5233632326126099,0.5001182556152344,0.6354480981826782,0.18825678527355194,-1.1286908575043624e-16,BRA,Latin America & Caribbean,Upper middle income,1.32286905390815,14293.00922785797,0.4354507232915823,9.567525831529698
BRA,2018,3057741.5,3042121.5,209.469323,92.0909423828125,3.0194754600524902,2531137.25,3043804.0,3043949.75,13554706.0,0.1691988706588745,0.5180491209030151,0.49808135628700256,0.6459653973579407,0.18556515872478485,1.234868290327261e-16,BRA,Latin America & Caribbean,Upper middle income,1.78366676137003,14597.562336132627,0.439639280176661,9.588609830477921
BRA,2019,3089273.5,3080048.5,211.04952699999998,93.95682525634766,3.0913732051849365,2566911.0,3094944.5,3079724.5,13677290.0,0.16553790867328644,0.5067799687385559,0.4898136556148529,0.6499448418617249,0.1835423856973648,1.3779940388758405e-07,BRA,Latin America & Caribbean,Upper middle income,1.41115298506995,14637.670806056818,0.4451885137669494,9.591353676910943
BRB,1960,2155.0498046875,2174.01611328125,0.2324752310153056,0.07753770798444748,1.876967430114746,2446.9189453125,2630.199951171875,1877.8984375,2609.623046875,,,,1.2289899587631226,0.07401932030916214,-0.07361511141061783,BRB,Latin America & Caribbean,High income,0.0,9270.01898342287,0.3335310503652864,9.134540706391986
BRB,1961,2208.283203125,2230.5263671875,0.2297316307236184,0.07662263512611389,1.9239314794540405,2395.402099609375,2554.71142578125,1973.7850341796875,2683.718017578125,,,,1.128529667854309,0.08507868647575378,-0.028054486960172653,BRB,Latin America & Caribbean,High income,0.0,9612.447342010571,0.3335310635490841,9.170814135724571
BRB,1962,2290.628662109375,2296.99560546875,0.2288811253683225,0.07633896172046661,1.9720706939697266,2503.875244140625,2658.485107421875,2110.0712890625,2752.3095703125,,,,1.1044378280639648,0.0821927860379219,-0.021865801885724068,BRB,Latin America & Caribbean,High income,0.0,10007.940403225584,0.333531048476014,9.211134097215506
BRB,1963,2431.242919921875,2274.629150390625,0.23087329658201233,0.07700341194868088,2.021414279937744,2512.412353515625,2677.494140625,2083.994140625,2833.74267578125,,,,1.1293889284133911,0.07618668675422668,-0.15250523388385773,BRB,Latin America & Caribbean,High income,0.0,10530.637175955224,0.3335310453338947,9.26204411383439
BRB,1964,2375.416015625,2279.005126953125,0.23340578761707495,0.07784807682037354,2.0719926357269287,2484.390869140625,2647.23388671875,2080.61083984375,2907.723876953125,0.0001671431673457846,1.2012481689453125,1.5408819913864136,1.116541862487793,0.07752613723278046,-0.08380277454853058,BRB,Latin America & Caribbean,High income,0.0,10177.194147053897,0.33353104743097,9.227904628051718
BRB,1965,2400.35595703125,2391.0302734375,0.23511778692305715,0.07841908931732178,2.1238365173339844,2542.929443359375,2719.21826171875,2191.829833984375,2995.432861328125,0.00016362340829800814,1.2036280632019043,1.4980509281158447,1.0775620937347412,0.08262353390455246,-0.04308062791824341,BRB,Latin America & Caribbean,High income,0.0,10209.163621537371,0.3335310796498123,9.231040990226141
BRB,1966,2519.93994140625,2528.50390625,0.23636552180127074,0.07883524149656296,2.196986198425293,2679.92236328125,2857.74267578125,2334.279541015625,3081.101318359375,0.00016006987425498664,1.20806086063385,1.4788390398025513,1.0572693347930908,0.09080320596694946,-0.0009336579241789877,BRB,Latin America & Caribbean,High income,0.0,10661.199324683836,0.3335310534962258,9.274366198397386
BRB,1967,2842.7470703125,2798.7529296875,0.2383636867942644,0.0795016884803772,2.272655487060547,2926.63671875,3127.25537109375,2622.9990234375,3191.984130859375,0.0001581772230565548,1.3118165731430054,1.560970425605774,1.0179953575134277,0.09776435047388077,0.09658399969339371,BRB,Latin America & Caribbean,High income,0.0,11926.091211897228,0.3335310405271438,9.386483817808863
BRB,1968,2911.201171875,2907.6884765625,0.2400086511953957,0.08005033433437347,2.35093092918396,3035.537841796875,3292.88134765625,2749.45751953125,3366.100830078125,0.00015938255819492042,1.2932803630828857,1.5392351150512695,1.0055932998657227,0.09845644235610962,0.12117037922143936,BRB,Latin America & Caribbean,High income,0.0,12129.567652563219,0.33353103705083925,9.403401358480387
BRB,1969,3273.397216796875,3344.167724609375,0.23946132372160298,0.07986778765916824,2.4319024085998535,3532.71044921875,3794.87060546875,3169.517822265625,3538.676513671875,0.00016079263878054917,1.4336997270584106,1.7058711051940918,1.0077369213104248,0.10685235261917114,0.14098972082138062,BRB,Latin America & Caribbean,High income,0.0,13669.836806725903,0.3335310538582936,9.522946991587183
BRB,1970,3608.211181640625,3685.2685546875,0.238896,0.07967923581600189,2.515662670135498,3910.208740234375,4230.75439453125,3487.457763671875,3802.218017578125,0.0001666084717726335,1.532196044921875,1.8535102605819702,1.0166937112808228,0.10452669858932495,0.15391674637794495,BRB,Latin America & Caribbean,High income,0.0,15103.69023190269,0.3335310587703515,9.622694379164288
BRB,1971,3771.073974609375,3810.46484375,0.240094,0.08007880300283432,2.479379177093506,3869.881103515625,4148.6826171875,3611.226318359375,3975.10009765625,0.00016837537987157702,1.560901165008545,1.7824280261993408,0.9626913070678711,0.10893388837575912,0.18976467847824097,BRB,Latin America & Caribbean,High income,0.0,15706.65645376134,0.33353104618538704,9.661839879429728
BRB,1972,3762.5634765625,3882.190185546875,0.24151499999999998,0.08055274933576584,2.4436192512512207,3871.353515625,4157.578125,3686.895263671875,4146.72705078125,0.00016874294669833034,1.5561912059783936,1.7397876977920532,0.940804123878479,0.10922667384147644,0.19739753007888794,BRB,Latin America & Caribbean,High income,0.0,15579.005347752729,0.3335310408701979,9.653679475779121
BRB,1973,3936.038818359375,3773.216796875,0.24306899999999998,0.08107106387615204,2.4083752632141113,3938.21826171875,4222.04638671875,3498.04248046875,4300.5302734375,0.00016790493100415915,1.4454299211502075,1.7436094284057617,0.9977083802223206,0.12812648713588715,0.21055160462856293,BRB,Latin America & Caribbean,High income,0.0,16193.092571900881,0.33353107091464584,9.692340045842215
BRB,1974,3725.451416015625,3415.072998046875,0.244644,0.08159636706113815,2.3736393451690674,3463.728271484375,3796.666259765625,2880.437255859375,4495.423828125,0.00016554674948565662,1.2424479722976685,1.6373950242996216,1.0801734924316406,0.1223272830247879,0.22442716360092163,BRB,Latin America & Caribbean,High income,0.0,15228.051438071749,0.33353103718520855,9.630894495357975
BRB,1975,4102.29248046875,4068.902587890625,0.24615399999999998,0.08209999650716782,2.339404582977295,3690.1240234375,4029.9453125,3432.308349609375,4681.845703125,0.00016860502364579588,1.490368366241455,1.7659783363342285,0.9768273830413818,0.09828703105449677,0.19849151372909546,BRB,Latin America & Caribbean,High income,-1.90000000000008,16665.552785933807,0.33353102735347717,9.721099160664787
BRB,1976,3219.166015625,3216.326171875,0.247583,0.0877000018954277,2.301060676574707,2895.999267578125,3350.299072265625,2727.329833984375,4982.49169921875,0.00017602025764063,1.0982720851898193,1.346352458000183,0.9608979225158691,0.10094625502824783,0.1966322958469391,BRB,Latin America & Caribbean,High income,4.36021100466048,13002.370985184767,0.354224651512534,9.47288700328958
BRB,1977,3272.728271484375,3258.92724609375,0.248937,0.08720000088214874,2.26334547996521,2839.510498046875,3218.389892578125,2770.1220703125,5192.52392578125,0.00017689575906842947,1.1045818328857422,1.2691779136657715,0.9267131090164185,0.09833574295043945,0.26618072390556335,BRB,Latin America & Caribbean,High income,3.64220576814806,13146.813336243207,0.3502894342028254,9.483934676394181
BRB,1978,3217.693603515625,3110.2900390625,0.250203,0.08749999850988388,2.226248264312744,2669.01025390625,3131.70166015625,2663.84423828125,5466.78662109375,0.0001774625270627439,1.046862244606018,1.2182776927947998,0.9041312336921692,0.09780813753604889,0.2543443739414215,BRB,Latin America & Caribbean,High income,4.87693931538253,12860.331824620907,0.3497160246275379,9.461902800306383
BRB,1979,3390.61376953125,3273.27978515625,0.251351,0.09769999980926514,2.1897590160369873,2883.974609375,3327.557373046875,2737.681640625,5722.41748046875,0.0001783522602636367,1.000952959060669,1.2113125324249268,0.9581243395805359,0.0953124389052391,0.3058217167854309,BRB,Latin America & Caribbean,High income,7.89300813555889,13489.557509344502,0.3886994673156866,9.509671147280912
BRB,1980,3500.831787109375,3227.87939453125,0.252394,0.09929999709129333,2.1538679599761963,2670.47900390625,3156.547119140625,2564.72802734375,5990.1435546875,0.0001747358328429982,0.9604738354682922,1.190101146697998,0.9390338659286499,0.10219895094633102,0.37282904982566833,BRB,Latin America & Caribbean,High income,4.3730648140921,13870.5032097014,0.39343247894677896,9.537519793090658
BRB,1981,3411.542724609375,3206.81884765625,0.25329799999999997,0.10010000318288803,2.2006216049194336,2747.913330078125,3282.337646484375,2537.799560546875,6355.087890625,0.0001803664636099711,0.9134566187858582,1.1850353479385376,0.9665613770484924,0.11623229831457138,0.30551809072494507,BRB,Latin America & Caribbean,High income,-1.89975157094841,13468.494518746202,0.39518670965774716,9.508108497660498
BRB,1982,3271.54638671875,3260.090087890625,0.254082,0.09719999879598618,2.248389959335327,2562.594482421875,2982.564697265625,2645.679931640625,6578.94775390625,0.00018297108181286603,0.966401219367981,1.0861872434616089,0.864571213722229,0.10402462631464005,0.29738548398017883,BRB,Latin America & Caribbean,High income,-4.90093847758082,12875.947082905323,0.38255365903915345,9.46311628266385
BRB,1983,3304.664794921875,3367.60888671875,0.254788,0.09570000320672989,2.2971954345703125,2547.46484375,2913.7646484375,2782.859130859375,6698.4541015625,0.00018401067063678056,0.9864265322685242,1.0171141624450684,0.8178952932357788,0.0975174680352211,0.28122779726982117,BRB,Latin America & Caribbean,High income,0.50125313283209,12970.25289621911,0.3756063990718946,9.47041377567237
BRB,1984,3445.941162109375,3459.92626953125,0.255497,0.09309999644756317,2.347060203552246,2626.152587890625,2931.492431640625,2878.2939453125,6779.76416015625,0.0001801313046598807,0.9916926026344299,0.9803345203399658,0.8129897713661194,0.09940923005342484,0.34151819348335266,BRB,Latin America & Caribbean,High income,3.60037406483791,13487.207920677642,0.3643878262663091,9.509496953775104
BRB,1985,3457.692138671875,3024.289306640625,0.25626299999999996,0.09210000187158585,2.398007392883301,2537.6748046875,2830.324951171875,2582.955322265625,6843.904296875,0.00017692912661004812,0.8678264617919922,0.9196141362190247,0.8555973172187805,0.12687218189239502,0.3464324474334717,BRB,Latin America & Caribbean,High income,1.09823980743194,13492.74822612658,0.3593964086566764,9.509907651664802
BRB,1986,3734.7568359375,3533.9033203125,0.257107,0.09619999676942825,2.4333269596099854,2950.712890625,3270.924072265625,3140.5947265625,6794.49853515625,0.00017148237384390086,1.0088979005813599,1.0160218477249146,0.8300533890724182,0.10948613286018372,0.2940653860569,BRB,Latin America & Caribbean,High income,5.10416666666667,14526.079943126793,0.37416327353758655,9.583700929601802
BRB,1987,3857.3359375,3861.821044921875,0.258019,0.09790000319480896,2.4691669940948486,3114.163818359375,3453.204345703125,3472.925537109375,6529.94921875,0.0001591742766322568,1.1002228260040283,1.0615063905715942,0.8114610314369202,0.08523651957511902,0.2775340676307678,BRB,Latin America & Caribbean,High income,2.59096701118504,14949.81353117406,0.3794294342463499,9.61245410590988
BRB,1988,4045.497314453125,4046.08056640625,0.258977,0.10029999911785126,2.5055348873138428,3238.10498046875,3613.134765625,3648.7919921875,6196.515625,0.0001478467893321067,1.1273576021194458,1.0926495790481567,0.7812601327896118,0.10618559271097183,0.3072301745414734,BRB,Latin America & Caribbean,High income,3.50538227987856,15621.067949868617,0.3872930766741883,9.656375791726715
BRB,1989,4333.7041015625,4371.98291015625,0.259957,0.10740000009536743,2.542438507080078,3462.006103515625,3879.46484375,3965.81201171875,5881.7216796875,0.00013895120355300605,1.170351505279541,1.1285254955291748,0.7666136026382446,0.1063491478562355,0.3159586191177368,BRB,Latin America & Caribbean,High income,3.60000000000001,16670.849800399683,0.41314525131220714,9.72141695227393
BRB,1990,4099.8515625,4125.8076171875,0.260936,0.10520000010728836,2.5733652114868164,3397.22705078125,3794.03271484375,3782.74072265625,5551.31591796875,0.0001309795625275001,1.1324963569641113,1.1219090223312378,0.8087672591209412,0.08931891620159149,0.2947877049446106,BRB,Latin America & Caribbean,High income,-3.30759330759331,15712.096309056627,0.40316399464730185,9.662186160225195
BRB,1991,4286.63671875,4363.14892578125,0.261905,0.10700000077486038,2.595482587814331,3596.711181640625,4005.783447265625,4119.07177734375,5292.7626953125,0.00012360613618511707,1.2334492206573486,1.1952104568481445,0.7446590662002563,0.12852583825588226,0.2907945513725281,BRB,Latin America & Caribbean,High income,-3.89990682816452,16367.143501460454,0.40854508609938867,9.703031159198886
BRB,1992,3460.771484375,3306.604736328125,0.262886,0.10170000046491623,2.6177902221679688,2819.538818359375,3010.491943359375,3017.172607421875,4976.72509765625,0.00011419200018281117,0.9234660267829895,0.9157083034515381,0.7674222588539124,0.16707472503185272,0.3008216619491577,BRB,Latin America & Caribbean,High income,-5.69252077562327,13164.533236364812,0.3868597052141089,9.485281616411237
BRB,1993,3687.93017578125,3489.934814453125,0.263874,0.0949999988079071,2.640289306640625,3000.841064453125,3291.1982421875,3204.094970703125,4810.0810546875,0.00010831202962435782,1.0229018926620483,1.0365597009658813,0.7493815422058105,0.18718281388282776,0.28012996912002563,BRB,Latin America & Caribbean,High income,0.793067998237618,13976.10289676607,0.36002030820735315,9.545104214177035
BRB,1994,5409.2646484375,5760.76123046875,0.264893,0.10080000013113022,2.6629819869995117,4382.0380859375,4752.68017578125,5358.689453125,4808.05322265625,0.00010427533561596647,1.6202597618103027,1.4169255495071411,0.68752521276474,0.13021911680698395,0.3027167022228241,BRB,Latin America & Caribbean,High income,2.01078245665161,20420.56471268588,0.3805310073544043,9.924297746218045
